GeneName,Genbank_ID,Member_class,COG_ID,old_functional_class,functional_class,funclass_name,arCOG_ID,arcog_name
VNG0072H,15789405,4,COG2402,V,R,General function prediction only ,arCOG04502,PIN domain containing protein
VNG6396H,16120284,4,COG2402,V,R,General function prediction only ,arCOG04502,PIN domain containing protein
VNG6127H,16120079,NA,,S,,NA,arCOG04505,Uncharacterized conserved protein
VNG5131H,10803637,NA,,S,,NA,arCOG04505,Uncharacterized conserved protein
VNG6112H,16120068,1,COG0582,L,L,Replication; recombination and repair ,arCOG04506,Integrase 
VNG5115H,10803627,1,COG0582,L,L,Replication; recombination and repair ,arCOG04506,Integrase 
VNG6321H,16120229,NA,,NA,,NA,arCOG04506/2,NA
VNG1664H,15790612,NA,,S,,NA,arCOG04509,Uncharacterized conserved protein
VNG0911H,15790040,NA,,S,,NA,arCOG04510,Metal-binding domain
VNG0914H,15790042,3,COG3470,P,P,Inorganic ion transport and metabolism ,arCOG04511,Uncharacterized protein probably involved in high-affinity Fe2+ transport
VNG0798H,15789957,3,COG2838,P,C,Energy production and conversion ,arCOG04512,Predicted iron-dependent peroxidase
VNG6419H,16120300,NA,,S,,NA,arCOG04514,Uncharacterized conserved protein
VNG6418H,16120299,NA,,S,,NA,arCOG04515,Uncharacterized conserved protein
VNG5192H,10803679,NA,,S,,NA,arCOG04516,Uncharacterized conserved protein
VNG6409H,16120294,NA,,NA,,NA,arCOG04516/2,NA
VNG6381H,16120274,4,COG1556,S,S,Function unknown ,arCOG04519,Uncharacterized conserved protein 
VNG0150H,15789465,2,COG0785,O,O,Posttranslational modification; protein turnover; chaperones ,arCOG04522,Cytochrome c biogenesis protein 
VNG1015H,15790126,NA,,S,,NA,arCOG04524,Uncharacterized conserved protein
VNG1056C,15790156,3,COG3119,S,P,Inorganic ion transport and metabolism ,arCOG04525,Uncharacterized conserved protein
VNG1063H,15790162,3,COG3119,S,P,Inorganic ion transport and metabolism ,arCOG04525,Uncharacterized conserved protein
VNG1948H,15790827,3,COG3119,S,P,Inorganic ion transport and metabolism ,arCOG04525,Uncharacterized conserved protein
VNG0053H,15789387,NA,,NA,,NA,arCOG04525/2,NA
VNG1025H,15790133,NA,,R,,NA,arCOG04526,Predicted SAM-dependent methyltransferase
VNG2260H,15791075,NA,,S,,NA,arCOG04533,Zn finger domain containing protein
VNG2431C,15791211,NA,,S,,NA,arCOG04534,Uncharacterized conserved protein
VNG1769C,16554502,4,COG1402,H,R,General function prediction only ,arCOG04536,"Fe2+ dependent formamide hydrolase, cofactor Fo biosynthesis enzyme "
VNG0124C,15789443,4,COG1402,H,R,General function prediction only ,arCOG04536,"Fe2+ dependent formamide hydrolase, cofactor Fo biosynthesis enzyme "
VNG1769Cm,16554502,4,COG1402,H,R,General function prediction only ,arCOG04536,"Fe2+ dependent formamide hydrolase, cofactor Fo biosynthesis enzyme "
VNG1416G,15790429,3,COG0190,H,H,Coenzyme transport and metabolism ,arCOG04538,"5,10-methylene-tetrahydrofolate dehydrogenase/Methenyl tetrahydrofolate cyclohydrolase "
VNG1077G,15790174,2,COG1292,M,M,Cell wall/membrane/envelope biogenesis ,arCOG04540,Choline-glycine betaine transporter 
VNG1530H,15790514,NA,,S,,NA,arCOG04544,Uncharacterized conserved protein in acc operon
VNG1345H,15790376,NA,,S,,NA,arCOG04545,Uncharacterized conserved protein
VNG1360H,15790387,NA,,R,,NA,arCOG04546,Acetyltransferase (GNAT) family
VNG0667G,15789857,NA,,S,,NA,arCOG04547,Uncharacterized conserved protein
VNG2202H,15791028,NA,,NA,,NA,arCOG04547/2,NA
VNG2496G,15791257,3,COG1146,C,C,Energy production and conversion ,arCOG04548,Ferredoxin 
VNG1036H,15790142,NA,,S,,NA,arCOG04549,Uncharacterized conserved protein
VNG1220H,15790283,NA,,S,,NA,arCOG04550,Uncharacterized conserved protein
VNG1227H,15790285,NA,,S,,NA,arCOG04551,Uncharacterized conserved protein
VNG1748C,15790673,NA,COG1028,I,IQR,NA,arCOG04552,Short-chain alcohol dehydrogenase
VNG1598a,16554500,4,COG1356,K,S,Function unknown ,arCOG04554,Transcriptional regulator
VNG1314H,15790353,NA,,S,,NA,arCOG04557,Uncharacterized conserved protein
VNG1886a,16554504,3,COG2076,P,P,Inorganic ion transport and metabolism ,arCOG04559,Membrane transporter of cations and cationic drugs 
VNG1446H,15790449,4,COG3360,S,S,Function unknown ,arCOG04561,Uncharacterized conserved protein 
VNG1447H,15790450,NA,,S,,NA,arCOG04562,Uncharacterized conserved protein
VNG1448H,15790451,NA,,S,,NA,arCOG04563,Uncharacterized conserved protein
VNG1455H,15790457,4,COG2259,S,S,Function unknown ,arCOG04564,"Predicted membrane protein, DoxD family"
VNG1069C,15790168,4,COG2035,S,S,Function unknown ,arCOG04565,Predicted membrane protein 
VNG1740C,15790669,NA,,S,,NA,arCOG04566,Uncharacterized conserved protein
VNG1052H,15790152,NA,,R,,NA,arCOG04567,Metallo-beta-lactamase superfamily enzyme
VNG1046H,15790149,NA,,S,,NA,arCOG04568,Uncharacterized conserved protein
VNG1042H,15790147,NA,,S,,NA,arCOG04569,Uncharacterized conserved protein
VNG0733H,15789907,4,COG3358,S,S,Function unknown ,arCOG04570,Uncharacterized conserved protein 
VNG1656H,15790607,NA,,S,,NA,arCOG04571,Uncharacterized conserved protein
VNG0847H,15789993,NA,,S,,NA,arCOG04572,Uncharacterized conserved protein
VNG0849C,15789994,NA,,S,,NA,arCOG04573,Uncharacterized conserved protein
VNG0717H,15789894,NA,,S,,NA,arCOG04575,Uncharacterized conserved protein
VNG1384H,15790406,NA,,S,,NA,arCOG04576,Zn finger domain containing protein
VNG0906H,15790036,NA,,S,,NA,arCOG04578,Uncharacterized conserved protein
VNG1746C,15790672,4,COG3361,S,S,Function unknown ,arCOG04579,Uncharacterized conserved protein 
VNG1236C,15790294,1,COG5459,R,J,Translation; ribosomal structure and biogenesis ,arCOG04580,Predicted rRNA methylase
VNG1034H,15790140,NA,,S,,NA,arCOG04581,Uncharacterized conserved protein
VNG1014G,15790125,1,COG0389,L,L,Replication; recombination and repair ,arCOG04582,Nucleotidyltransferase/DNA polymerase involved in DNA repair 
VNG0821C,15789973,NA,COG0500,Q,QR,NA,arCOG04583,SAM-dependent methyltransferase
VNG1965H,15790840,NA,,S,,NA,arCOG04584,Uncharacterized conserved protein
VNG1971G,15790843,3,COG3075,E,E,Amino acid transport and metabolism ,arCOG04585,Anaerobic glycerol-3-phosphate dehydrogenase 
VNG0459G,15789696,NA,COG0175,E,EH,NA,arCOG04586,3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase or related enzyme 
VNG0429H,15789673,NA,,S,,NA,arCOG04588,Uncharacterized conserved protein
VNG0368C,15789627,4,COG1546,R,R,General function prediction only ,arCOG04589,Uncharacterized protein (competence- and mitomycin-induced) 
VNG0578H,15789788,NA,,S,,NA,arCOG04591,Uncharacterized conserved protein
VNG0579H,15789789,NA,,S,,NA,arCOG04592,Uncharacterized conserved protein
VNG0581H,15789790,NA,,S,,NA,arCOG04593,Uncharacterized conserved protein
VNG0582C,15789791,3,COG1290,C,C,Energy production and conversion ,arCOG04594,Cytochrome b subunit of the bc complex 
VNG0584H,15789793,3,COG0723,C,C,Energy production and conversion ,arCOG04595,Rieske Fe-S protein 
VNG0585H,15789794,NA,,S,,NA,arCOG04596,Uncharacterized conserved protein
VNG0587H,15789796,NA,,S,,NA,arCOG04597,Uncharacterized conserved protein
VNG0590H,15789797,NA,,S,,NA,arCOG04598,Uncharacterized conserved protein
VNG1002H,15790115,NA,,S,,NA,arCOG04599,Uncharacterized conserved protein
VNG1003H,15790116,NA,,S,,NA,arCOG04600,Zn finger domain containing protein
VNG0677H,15789867,NA,,S,,NA,arCOG04602,Uncharacterized conserved protein
VNG0684G,15789873,3,COG0158,G,G,Carbohydrate transport and metabolism ,arCOG04603,"Fructose-1,6-bisphosphatase "
VNG1120H,15790206,4,COG4276,R,S,Function unknown ,arCOG04604,Lipid binding protein
VNG1473H,15790473,NA,,S,,NA,arCOG04606,Uncharacterized conserved protein
VNG1497C,15790493,4,COG5282,S,S,Function unknown ,arCOG04607,Uncharacterized conserved protein 
VNG1246H,15790302,NA,,S,,NA,arCOG04608,Uncharacterized conserved protein
VNG1085H,15790179,NA,,V,,NA,arCOG04610,CopG-family DNA-binding protein
VNG1081G,15790176,3,COG1165,H,H,Coenzyme transport and metabolism ,arCOG04611,"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase "
VNG0758C,15789928,4,COG4044,S,S,Function unknown ,arCOG04612,Uncharacterized conserved protein 
VNG1390H,15790411,1,COG1405,K,K,Transcription ,arCOG04613,"Cyclin domain containing protein, homolog of TFIIB "
VNG0932C,15790058,4,COG1545,R,R,General function prediction only ,arCOG04614,Predicted nucleic-acid-binding protein containing a Zn-ribbon 
VNG0920H,15790048,2,COG1807,R,M,Cell wall/membrane/envelope biogenesis ,arCOG04615,Predicted glycosyltransferase
VNG0508H,15789736,NA,,S,,NA,arCOG04616,Uncharacterized conserved protein
VNG1500H,15790494,NA,,S,,NA,arCOG04617,Uncharacterized conserved protein
VNG1353C,15790382,4,COG3428,S,S,Function unknown ,arCOG04619,Predicted membrane protein 
VNG1355H,15790383,NA,,NA,,NA,arCOG04622/3,NA
VNG0622H,15789822,4,COG3380,R,R,General function prediction only ,arCOG04623,Predicted NAD/FAD-dependent oxidoreductase 
VNG1618H,15790574,4,COG0431,R,R,General function prediction only ,arCOG04624,Multimeric flavodoxin WrbA 
VNG1417H,15790430,NA,,S,,NA,arCOG04625,Zn finger containing protein
VNG1412H,15790426,NA,,S,,NA,arCOG04626,Uncharacterized conserved protein
VNG1402H,15790416,4,COG1547,R,S,Function unknown ,arCOG04628,Predicted metal-dependent hydrolase
VNG1403H,15790418,NA,,S,,NA,arCOG04630,Uncharacterized conserved protein
VNG0746C,15789918,4,COG2718,S,S,Function unknown ,arCOG04631,Uncharacterized conserved protein 
VNG0745G,15789917,4,COG2719,R,S,Function unknown ,arCOG04632,"Uncharacterized membrane protein, required for dehydratation of the spore core in B.subtilis"
VNG1302H,15790344,NA,COG0526,O,OC,NA,arCOG04633,Thiol-disulfide isomerase or thioredoxin 
VNG1329H,15790364,NA,,S,,NA,arCOG04635,Uncharacterized conserved protein
VNG1261H,15790314,NA,,S,,NA,arCOG04636,Uncharacterized conserved protein
VNG1257H,15790311,NA,,S,,NA,arCOG04637,Uncharacterized conserved protein
VNG2199H,15791026,4,COG2836,S,S,Function unknown ,arCOG04638,Uncharacterized conserved protein 
VNG1289H,15790334,NA,,S,,NA,arCOG04639,Uncharacterized conserved protein
VNG1291H,15790335,NA,,S,,NA,arCOG04640,Uncharacterized conserved protein
VNG0298H,15789577,4,COG2860,S,S,Function unknown ,arCOG04641,Predicted membrane protein 
VNG1300H,15790342,NA,,NA,,NA,arCOG04642/2,NA
VNG0660H,15789852,NA,,S,,NA,arCOG04643,Uncharacterized conserved protein
VNG1092C,15790185,NA,,S,,NA,arCOG04644,Uncharacterized conserved protein
VNG2498H,15791259,4,COG3011,R,S,Function unknown ,arCOG04646,Thioredoxin superfamily protein
VNG1357C,15790385,2,COG0271,T,T,Signal transduction mechanisms ,arCOG04647,Stress-induced morphogen (activity unknown) 
VNG0450C,15789689,2,COG0278,O,O,Posttranslational modification; protein turnover; chaperones ,arCOG04648,Glutaredoxin-related protein 
VNG0604H,15789810,NA,,S,,NA,arCOG04649,Uncharacterized conserved protein
VNG0662G,15789853,3,COG1845,C,C,Energy production and conversion ,arCOG04650,"Heme/copper-type cytochrome/quinol oxidase, subunit 3 "
VNG1110C,15790198,NA,,S,,NA,arCOG04651,Uncharacterized conserved protein
VNG0782H,15789946,3,COG1413,S,C,Energy production and conversion ,arCOG04653,HEAT repeats containing protein
VNG0641C,15789838,3,COG0839,C,C,Energy production and conversion ,arCOG04654,NADH dehydrogenase subunit J
VNG1050H,15790151,4,COG3269,R,R,General function prediction only ,arCOG04655,"Predicted RNA-binding protein, contains TRAM domain "
VNG0153C,15789468,2,COG1077,D,D,Cell cycle control; cell division; chromosome partitioning ,arCOG04656,"MreB/Mbl protein, ATPase"
VNG1591H,15790559,NA,,S,,NA,arCOG04657,Zn finger protein
VNG1672H,15790618,NA,,S,,NA,arCOG04658,Uncharacterized conserved protein
VNG1641H,15790593,4,COG0398,S,S,Function unknown ,arCOG04659,Uncharacterized conserved membrane protein 
VNG1638H,15790591,NA,,S,,NA,arCOG04660,Uncharacterized conserved protein
VNG2313H,15791119,NA,,S,,NA,arCOG04662,Uncharacterized conserved protein
VNG2314H,15791120,NA,,S,,NA,arCOG04663,Uncharacterized conserved protein
VNG1026H,15790134,NA,,R,,NA,arCOG04664,Predicted membrane-bound metal-dependent hydrolase
VNG0233H,15789531,NA,,S,,NA,arCOG04665,Uncharacterized conserved protein
VNG1777H,15790697,NA,,S,,NA,arCOG04667,Uncharacterized conserved protein
VNG2262H,15791076,NA,,S,,NA,arCOG04669,Uncharacterized conserved protein
VNG1208G,15790273,3,COG2987,E,E,Amino acid transport and metabolism ,arCOG04670,Urocanate hydratase 
VNG1212G,16554490,3,COG2986,E,E,Amino acid transport and metabolism ,arCOG04671,Histidine ammonia-lyase 
VNG1212Gm,16554490,3,COG2986,E,E,Amino acid transport and metabolism ,arCOG04671,Histidine ammonia-lyase 
VNG0266H,15789555,NA,,S,,NA,arCOG04674,Uncharacterized conserved protein
VNG0272H,15789560,NA,,S,,NA,arCOG04675,Uncharacterized conserved protein
VNG0481G,15789713,NA,,NA,,NA,arCOG04677/3,NA
VNG1574G,15790547,3,COG2109,H,H,Coenzyme transport and metabolism ,arCOG04678,ATP:corrinoid adenosyltransferase 
VNG0198H,15789505,NA,,NA,,NA,arCOG04679/1,NA
VNG0199H,15789506,NA,,S,,NA,arCOG04680,Uncharacterized conserved protein
VNG2172C,15791003,4,COG3173,R,R,General function prediction only ,arCOG04682,Predicted aminoglycoside phosphotransferase 
VNG0187H,15789496,NA,,S,,NA,arCOG04683,Uncharacterized conserved protein
VNG2137G,15790971,NA,,NA,,NA,arCOG04685/2,NA
VNG2647G,15791376,1,COG0557,K,K,Transcription ,arCOG04686,Exoribonuclease R 
VNG2392H,15791179,NA,,R,,NA,arCOG04687,Ferritin family protein
VNG0441H,15789683,NA,,R,,NA,arCOG04687,Ferritin family protein
VNG2641H,15791370,NA,,S,,NA,arCOG04688,Uncharacterized conserved protein
VNG2642H,15791371,NA,,S,,NA,arCOG04689,Zn-finger domains containing protein
VNG2643H,15791372,NA,,S,,NA,arCOG04690,Uncharacterized conserved protein
VNG1099C,15790191,4,COG3403,S,S,Function unknown ,arCOG04691,Uncharacterized conserved protein 
VNG2608C,15791343,4,COG0546,R,R,General function prediction only ,arCOG04692,HAD superfamily hydrolase
VNG2634H,15791364,NA,,S,,NA,arCOG04693,Uncharacterized conserved protein
VNG2636G,15791365,1,COG0178,L,L,Replication; recombination and repair ,arCOG04694,"Excinuclease ABC (subunit A,  ATPase)"
VNG2577C,15791319,NA,,S,,NA,arCOG04695,Uncharacterized conserved protein
VNG2576H,15791318,NA,,S,,NA,arCOG04696,Uncharacterized conserved protein
VNG0978H,15790093,NA,,S,,NA,arCOG04698,Uncharacterized conserved protein
VNG2515H,15791273,NA,,NA,,NA,arCOG04699/2,NA
VNG1919H,15790804,2,COG0239,D,D,Cell cycle control; cell division; chromosome partitioning ,arCOG04701,Integral membrane protein possibly involved in chromosome condensation 
VNG1921H,15790805,2,COG0239,D,D,Cell cycle control; cell division; chromosome partitioning ,arCOG04701,Integral membrane protein possibly involved in chromosome condensation 
VNG2152C,15790985,NA,,NA,,NA,arCOG04702/1,NA
VNG0128C,15789446,NA,COG0451,M,MG,NA,arCOG04704,Nucleoside-diphosphate-sugar epimerase
VNG0127C,15789445,4,COG2098,S,S,Function unknown ,arCOG04705,Uncharacterized conserved protein 
VNG0979H,15790094,NA,,S,,NA,arCOG04706,Uncharacterized conserved protein
VNG0125H,15789444,NA,,S,,NA,arCOG04707,Uncharacterized conserved protein
VNG2248H,15791065,NA,,S,,NA,arCOG04710,Uncharacterized conserved protein
VNG2281C,15791091,2,COG0435,O,O,Posttranslational modification; protein turnover; chaperones ,arCOG04712,Predicted glutathione S-transferase 
VNG2624G,15791355,3,COG0307,H,H,Coenzyme transport and metabolism ,arCOG04713,Riboflavin synthase alpha chain 
VNG2589C,15791328,4,COG2968,S,S,Function unknown ,arCOG04715,Uncharacterized conserved protein 
VNG2656H,15791383,NA,,S,,NA,arCOG04717,Uncharacterized conserved protein
VNG2044H,15790899,NA,,S,,NA,arCOG04718,Uncharacterized conserved protein
VNG2207H,15791033,NA,,S,,NA,arCOG04719,Uncharacterized conserved protein
VNG0447H,15789686,4,COG0561,R,R,General function prediction only ,arCOG04720,HAD superfamily hydrolase
VNG2277H,15791088,NA,COG0454,K,KR,NA,arCOG04721,Acetyltransferase (GNAT) family
VNG2274C,15791086,1,COG2827,L,L,Replication; recombination and repair ,arCOG04722,Predicted endonuclease containing a URI domain 
VNG2306H,15791113,NA,,S,,NA,arCOG04723,Uncharacterized conserved protein
VNG2315H,15791121,NA,,K,,NA,arCOG04725,"Predicted transcriptional regulator , contains HTH domain"
VNG2204H,15791030,NA,,S,,NA,arCOG04726,Uncharacterized conserved protein
VNG2371C,15791163,3,COG3363,F,F,Nucleotide transport and metabolism ,arCOG04727,Archaeal IMP cyclohydrolase 
VNG2376H,15791167,NA,,S,,NA,arCOG04728,Uncharacterized conserved protein
VNG2185H,15791016,NA,,S,,NA,arCOG04731,Uncharacterized conserved protein
VNG2075C,15790920,4,COG2042,S,S,Function unknown ,arCOG04733,"Uncharacterized conserved protein, contains Fer4-like metal-binding domain ortholog of eukaryotic RNase L inhibitor RLI N-terminal domain"
VNG2268H,15791079,1,COG3609,V,K,Transcription ,arCOG04735,Predicted transcriptional regulators containing the CopG/Arc/MetJ DNA-binding domain 
VNG2267G,15791080,2,COG0805,U,U,Intracellular trafficking; secretion; and vesicular transport ,arCOG04736,Sec-independent protein secretion pathway component TatC 
VNG2403H,15791188,NA,,S,,NA,arCOG04737,Uncharacterized conserved protein
VNG1381H,15790403,NA,,NA,,NA,arCOG04738/2,NA
VNG2490H,15791254,NA,,S,,NA,arCOG04739,Uncharacterized conserved protein
VNG2027H,15790886,NA,,S,,NA,arCOG04741,Zn finger protein
VNG6195H,16120137,NA,,S,,NA,arCOG04741,Zn finger protein
VNG2508C,15791266,NA,,R,,NA,arCOG04743,Helicase associated uncharacterized terminal domain
VNG1942H,15790822,NA,,S,,NA,arCOG04745,Uncharacterized conserved protein
VNG2509H,15791267,NA,,S,,NA,arCOG04746,Uncharacterized conserved protein
VNG2390G,15791178,1,COG0556,L,L,Replication; recombination and repair ,arCOG04748,"Excinuclease ABC (subunit B, helicase)"
VNG1559H,15790536,NA,,S,,NA,arCOG04749,Uncharacterized conserved protein in cobalamin operon
VNG1561C,16554498,4,COG2138,C,S,Function unknown ,arCOG04750,Sirohydrochlorin iron chelatase fused to [2Fe-2S] Ferredoxin
VNG1561Cm,16554498,4,COG2138,C,S,Function unknown ,arCOG04750,Sirohydrochlorin iron chelatase fused to [2Fe-2S] Ferredoxin
VNG1562H,15790538,NA,,S,,NA,arCOG04752,Uncharacterized conserved protein in cobalamin operon
VNG2381G,15791172,1,COG0322,L,L,Replication; recombination and repair ,arCOG04753,Excinuclease ABC subunit C
VNG2121C,15790957,4,COG2928,S,S,Function unknown ,arCOG04755,Uncharacterized membrane protein 
VNG2133H,15790968,NA,,S,,NA,arCOG04757,Uncharacterized conserved protein
VNG2001G,15790868,3,COG1164,E,E,Amino acid transport and metabolism ,arCOG04758,Oligoendopeptidase F 
VNG1998H,15790865,NA,,S,,NA,arCOG04759,Uncharacterized conserved protein
VNG1989H,15790858,NA,,S,,NA,arCOG04760,Uncharacterized conserved protein
VNG1920H,15790806,NA,,S,,NA,arCOG04764,Uncharacterized conserved protein
VNG1916H,15790801,NA,,C,,NA,arCOG04765,Ferredoxin
VNG1735C,15790666,4,COG3217,R,R,General function prediction only ,arCOG04766,Uncharacterized Fe-S protein 
VNG1914G,15790800,2,COG0652,O,O,Posttranslational modification; protein turnover; chaperones ,arCOG04767,Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family 
VNG0256H,15789548,NA,,S,,NA,arCOG04769,Uncharacterized conserved protein
VNG0488H,15789720,NA,COG0318,I,IQ,NA,arCOG04770,Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II 
VNG0494G,15789724,2,COG0576,O,O,Posttranslational modification; protein turnover; chaperones ,arCOG04772,Molecular chaperone GrpE (heat shock protein) 
VNG1380H,15790402,NA,,S,,NA,arCOG04773,Uncharacterized conserved protein
VNG0810H,15789964,NA,,S,,NA,arCOG04773,Uncharacterized conserved protein
VNG1798H,15790714,NA,,S,,NA,arCOG04774,Uncharacterized conserved protein
VNG1809H,15790721,NA,,S,,NA,arCOG04775,Uncharacterized conserved protein
VNG1910H,15790797,NA,,S,,NA,arCOG04776,Uncharacterized conserved protein
VNG1895H,15790785,NA,,S,,NA,arCOG04777,Uncharacterized conserved protein
VNG1872C,15790768,3,COG1446,E,E,Amino acid transport and metabolism ,arCOG04779,Asparaginase 
VNG1849H,15790751,2,COG0589,T,T,Signal transduction mechanisms ,arCOG04780,"Nucleotide-binding protein,  UspA family"
VNG1827H,15790732,3,COG0569,P,P,Inorganic ion transport and metabolism ,arCOG04783,"TrkA, K+ transport system, NAD-binding component "
VNG6061H,16120028,4,COG2391,R,R,General function prediction only ,arCOG04787,Predicted transporter component 
VNG5063H,10803591,4,COG2391,R,R,General function prediction only ,arCOG04787,Predicted transporter component 
VNG6465H,16120334,4,COG2391,R,R,General function prediction only ,arCOG04787,Predicted transporter component 
VNG5234H,10803712,4,COG2391,R,R,General function prediction only ,arCOG04787,Predicted transporter component 
VNG5064H,10803593,4,COG2391,R,R,General function prediction only ,arCOG04788,Predicted transporter component 
VNG6062H,16120029,4,COG2391,R,R,General function prediction only ,arCOG04788,Predicted transporter component 
VNG6464H,16120333,4,COG2391,R,R,General function prediction only ,arCOG04788,Predicted transporter component 
VNG5064H,10803711,4,COG2391,R,R,General function prediction only ,arCOG04788,Predicted transporter component 
VNG1425H,15790435,NA,,S,,NA,arCOG04789,Uncharacterized conserved protein
VNG0892a,16554477,4,COG2320,S,S,Function unknown ,arCOG04790,Uncharacterized conserved protein 
VNG6471G,16120338,3,COG1294,C,C,Energy production and conversion ,arCOG04791,"Cytochrome bd-type quinol oxidase, subunit 2 "
VNG5057G,10803587,3,COG1294,C,C,Energy production and conversion ,arCOG04791,"Cytochrome bd-type quinol oxidase, subunit 2 "
VNG6055G,16120024,3,COG1294,C,C,Energy production and conversion ,arCOG04791,"Cytochrome bd-type quinol oxidase, subunit 2 "
VNG5242G,10803716,3,COG1294,C,C,Energy production and conversion ,arCOG04791,"Cytochrome bd-type quinol oxidase, subunit 2 "
VNG0056H,15789390,1,COG3436,L,L,Replication; recombination and repair ,arCOG04792,Transposase
VNG6442H,16120314,1,COG3436,L,L,Replication; recombination and repair ,arCOG04792,Transposase
VNG6084H,16120048,1,COG3436,L,L,Replication; recombination and repair ,arCOG04792,Transposase
VNG0021H,15789357,1,COG3436,L,L,Replication; recombination and repair ,arCOG04792,Transposase
VNG5210H,10803693,1,COG3436,L,L,Replication; recombination and repair ,arCOG04792,Transposase
VNG5087H,10803610,1,COG3436,L,L,Replication; recombination and repair ,arCOG04792,Transposase
VNG6088C,16120052,1,COG5340,V,K,Transcription ,arCOG04793,"Transcriptional regulator, predicted component of viral defense system"
VNG5206C,10803689,1,COG5340,V,K,Transcription ,arCOG04793,"Transcriptional regulator, predicted component of viral defense system"
VNG5091C,10803614,1,COG5340,V,K,Transcription ,arCOG04793,"Transcriptional regulator, predicted component of viral defense system"
VNG0271C,15789559,2,COG0463,M,M,Cell wall/membrane/envelope biogenesis ,arCOG04794,Glycosyltransferase
VNG0282H,15789566,NA,,S,,NA,arCOG04795,Uncharacterized conserved protein
VNG1017H,15790127,2,COG0438,M,M,Cell wall/membrane/envelope biogenesis ,arCOG04796,Glycosyltransferase 
VNG1271H,15790321,NA,,S,,NA,arCOG04797,Uncharacterized conserved protein
VNG1515G,15790504,3,COG1435,F,F,Nucleotide transport and metabolism ,arCOG04798,Thymidine kinase 
VNG1640H,15790592,NA,,S,,NA,arCOG04799,Uncharacterized conserved protein
VNG2163H,15790995,NA,,C,,NA,arCOG04800,DMSO reductase family type II enzyme
VNG2182H,15791013,NA,,S,,NA,arCOG04801,Uncharacterized conserved protein
VNG2521H,15791278,2,COG0589,T,T,Signal transduction mechanisms ,arCOG04802,"Nucleotide-binding protein,  UspA family"
VNG2674H,15791394,NA,,S,,NA,arCOG04803,Uncharacterized conserved protein
VNG6176G,16120120,3,COG2060,P,P,Inorganic ion transport and metabolism ,arCOG04804,"K+-transporting ATPase, A chain "
VNG6178G,16120122,3,COG2156,P,P,Inorganic ion transport and metabolism ,arCOG04805,"K+-transporting ATPase, c chain "
VNG6254C,16120179,4,COG1359,S,S,Function unknown ,arCOG04806,Uncharacterized conserved protein 
VNG6268C,16120189,4,COG1297,S,S,Function unknown ,arCOG04807,Predicted membrane protein 
VNG6301G,16120213,3,COG1785,P,P,Inorganic ion transport and metabolism ,arCOG04808,Alkaline phosphatase 
VNG6135C,16120087,2,COG1002,V,V,Defense mechanisms ,arCOG04814,"Type II restriction enzyme, methylase subunit "
VNG5138C,10803643,2,COG1002,V,V,Defense mechanisms ,arCOG04814,"Type II restriction enzyme, methylase subunit "
VNG6143H,16120093,2,COG3505,L,U,Intracellular trafficking; secretion; and vesicular transport ,arCOG04816,"TraG/TraD/VirD4 family enzyme, ATPase"
VNG2380H,15791171,NA,,S,,NA,arCOG04907,Uncharacterized conserved membrane protein
VNG0503C,15789731,NA,COG0500,Q,QR,NA,arCOG04989,SAM-dependent methyltransferase
VNG1219G,15790282,3,COG0572,F,F,Nucleotide transport and metabolism ,arCOG05133,Uridine kinase 
VNG1585Cm,16554499,4,COG1479,L,S,Function unknown ,arCOG05223,ParB-like nuclease domain containing protein fused to HNH nuclease
VNG1585C,16554499,4,COG1479,L,S,Function unknown ,arCOG05223,ParB-like nuclease domain containing protein fused to HNH nuclease
VNG1969G,15790842,NA,,NA,,NA,arCOG05746/1,NA
VNG0909H,15790039,NA,,S,,NA,arCOG05783,Uncharacterized conserved protein
VNG2291G,15791100,3,COG0427,C,C,Energy production and conversion ,arCOG06124,Acetyl-CoA hydrolase 
VNG1006H,15790118,NA,,S,,NA,arCOG06152,Uncharacterized conserved protein
VNG6355H,16120255,NA,,S,,NA,arCOG06153,Uncharacterized conserved protein
VNG0033H,15789369,NA,,S,,NA,arCOG06153,Uncharacterized conserved protein
VNG6401H,16120287,NA,,S,,NA,arCOG06153,Uncharacterized conserved protein
VNG5124H,10803633,NA,,S,,NA,arCOG06154,Uncharacterized conserved protein
VNG6121H,16120075,NA,,S,,NA,arCOG06154,Uncharacterized conserved protein
VNG5166H,10803664,NA,,NA,,NA,arCOG06157/2,NA
VNG6015H,16119990,1,COG3385,L,L,Replication; recombination and repair ,arCOG06160,Transposase
VNG0112H,15789433,1,COG3385,L,L,Replication; recombination and repair ,arCOG06160,Transposase
VNG6366H,16120263,1,COG3385,L,L,Replication; recombination and repair ,arCOG06160,Transposase
VNG6111H,16120067,1,COG3385,L,L,Replication; recombination and repair ,arCOG06160,Transposase
VNG6103H,16120063,NA,,S,,NA,arCOG06161,Uncharacterized conserved protein
VNG5106H,10803624,NA,,S,,NA,arCOG06161,Uncharacterized conserved protein
VNG6102H,16120062,NA,,S,,NA,arCOG06162,Cell suface protein
